ad_id,content_id,ad_type,revenue_amount,currency,revenue_date
570,43071,Display,26.99,USD,2023-11-06
571,36661,Overlay,42.36,USD,2024-01-11
572,37163,Display,44.61,USD,2024-09-21
573,44929,Display,6.54,USD,2023-02-01
574,47285,Display,16.17,USD,2023-05-05
575,9814,Overlay,45.38,USD,2024-12-10
576,42800,Mid-roll,20.28,USD,2023-11-30
577,23903,Display,45.11,USD,2023-12-31
578,12008,Mid-roll,26.31,USD,2024-07-08
579,46279,Display,8.61,USD,2023-11-25
580,36320,Pre-roll,21.93,USD,2023-10-07
581,37983,Pre-roll,14.34,USD,2023-02-28
582,30180,Overlay,16.47,USD,2023-08-30
583,2960,Display,37.97,USD,2024-12-09
584,27915,Mid-roll,45.89,USD,2024-11-08
585,900,Display,10.34,USD,2023-05-30
586,5093,Pre-roll,42.9,USD,2023-01-04
587,111,Pre-roll,46.99,USD,2023-05-14
588,26440,Display,46.75,USD,2023-05-04
589,31148,Display,9.88,USD,2023-05-25
590,11796,Overlay,10.52,USD,2023-07-15
591,25616,Display,10.11,USD,2023-03-26
592,21828,Display,23.84,USD,2023-02-11
593,7828,Display,18.5,USD,2023-10-07
594,14684,Mid-roll,19.46,USD,2024-02-12
595,40352,Display,13.25,USD,2023-11-09
596,35557,Display,29.21,USD,2024-01-30
597,17177,Overlay,19.25,USD,2023-05-05
598,45550,Mid-roll,15.55,USD,2024-12-02
599,164,Mid-roll,32.69,USD,2024-09-15
600,39553,Display,16.91,USD,2023-06-18
601,37826,Mid-roll,4.12,USD,2024-11-03
602,38984,Overlay,36.79,USD,2024-08-31
603,42883,Overlay,34.61,USD,2023-01-18
604,9876,Display,2.29,USD,2024-10-19
605,20003,Overlay,31.82,USD,2024-03-13
606,47720,Pre-roll,23.67,USD,2023-10-05
607,48660,Mid-roll,12.93,USD,2024-12-02
608,21123,Mid-roll,14.97,USD,2023-02-13
609,27461,Pre-roll,25.47,USD,2024-02-27
610,19413,Mid-roll,36.54,USD,2023-04-12
611,32226,Display,30.81,USD,2023-02-09
612,39949,Display,22.32,USD,2024-07-13
613,7006,Mid-roll,15.19,USD,2023-12-14
614,26312,Pre-roll,48.63,USD,2024-05-04
615,32424,Mid-roll,17.32,USD,2024-04-14
616,42776,Display,22.36,USD,2023-05-28
617,21094,Mid-roll,18.39,USD,2024-11-10
618,13124,Pre-roll,15.99,USD,2023-11-15
619,1006,Pre-roll,49.75,USD,2024-11-28
620,14783,Pre-roll,37.63,USD,2024-04-21
621,12666,Overlay,21.88,USD,2023-01-24
622,6084,Display,40.41,USD,2024-03-15
623,9691,Overlay,29.44,USD,2023-03-21
624,24009,Overlay,8.27,USD,2024-05-16
625,29031,Pre-roll,26.14,USD,2023-10-19
626,18952,Overlay,44.32,USD,2023-10-05
627,17319,Overlay,30.64,USD,2024-08-28
628,6572,Pre-roll,36.58,USD,2024-05-23
629,39012,Mid-roll,36.82,USD,2024-08-26
630,14187,Display,34.82,USD,2023-06-13
631,27603,Overlay,46.07,USD,2023-01-22
632,34419,Pre-roll,34.5,USD,2024-05-06
633,25751,Pre-roll,6.47,USD,2023-05-04
634,47381,Mid-roll,38.39,USD,2023-09-20
635,5939,Pre-roll,4.64,USD,2023-06-05
636,45899,Overlay,28.06,USD,2023-04-13
637,34382,Mid-roll,12.08,USD,2023-04-10
638,12993,Overlay,36.08,USD,2023-05-12
639,23184,Pre-roll,14.97,USD,2023-07-14
640,21904,Pre-roll,22.45,USD,2024-01-10
641,30176,Pre-roll,36.83,USD,2023-11-24
642,26274,Overlay,1.62,USD,2023-08-19
643,33048,Display,34.82,USD,2023-11-17
644,1918,Display,16.51,USD,2023-09-13
645,8932,Display,14.46,USD,2023-03-29
646,34300,Display,37.7,USD,2024-06-20
647,4080,Mid-roll,18.63,USD,2023-01-12
648,2931,Display,2.74,USD,2023-07-09
649,21765,Display,47.82,USD,2024-05-24
650,42975,Pre-roll,47.32,USD,2024-12-13
651,47278,Overlay,22.81,USD,2024-11-25
652,48842,Display,47.74,USD,2024-12-04
653,3480,Mid-roll,0.59,USD,2024-12-15
654,12515,Overlay,38.83,USD,2023-04-28
655,29321,Pre-roll,15.1,USD,2023-11-25
656,3729,Pre-roll,12.8,USD,2023-11-15
657,23814,Overlay,24.99,USD,2023-04-24
658,44018,Overlay,28.97,USD,2023-02-17
659,37241,Mid-roll,27.62,USD,2024-05-06
660,13621,Display,2.18,USD,2024-05-27
661,48643,Display,5.46,USD,2024-11-26
662,3160,Mid-roll,21.46,USD,2023-04-20
663,21124,Display,0.85,USD,2023-08-29
664,4415,Display,21.99,USD,2023-07-22
665,21209,Overlay,46.8,USD,2023-03-16
666,14423,Pre-roll,21.5,USD,2024-06-02
667,40700,Mid-roll,38.6,USD,2024-01-18
668,28915,Display,2.49,USD,2024-08-08
669,24116,Display,13.32,USD,2024-02-07
670,46471,Display,26.47,USD,2023-02-09
671,10414,Display,45.34,USD,2024-07-11
672,25812,Display,13.53,USD,2023-05-29
673,43741,Overlay,0.38,USD,2024-08-20
674,269,Display,14.6,USD,2024-11-18
675,37248,Pre-roll,14.14,USD,2023-04-10
676,16897,Mid-roll,26.65,USD,2024-06-18
677,3647,Pre-roll,19.39,USD,2023-04-11
678,11337,Display,17.11,USD,2024-07-11
679,49057,Display,42.78,USD,2024-11-20
680,46149,Display,45.1,USD,2024-05-16
681,9410,Pre-roll,44.01,USD,2024-12-24
682,16320,Mid-roll,39.05,USD,2023-06-12
683,44813,Pre-roll,28.02,USD,2023-12-12
684,31088,Overlay,13.75,USD,2024-08-07
685,39592,Overlay,32.74,USD,2023-06-11
686,2349,Overlay,2.84,USD,2024-03-06
687,9103,Display,21.17,USD,2023-05-13
688,39685,Pre-roll,29.12,USD,2023-12-10
689,27380,Overlay,30.32,USD,2023-04-10
690,27247,Display,27.16,USD,2023-02-09
691,45136,Mid-roll,22.69,USD,2023-12-30
692,2739,Display,10.55,USD,2023-03-05
693,47376,Mid-roll,45.15,USD,2023-12-16
694,40483,Overlay,22.31,USD,2023-05-27
695,30136,Pre-roll,16.94,USD,2024-12-19
696,19713,Overlay,35.57,USD,2024-02-01
697,34738,Display,47.49,USD,2024-12-08
698,41120,Display,48.02,USD,2024-10-17
699,39627,Pre-roll,48.25,USD,2023-09-23
700,39453,Mid-roll,29.16,USD,2023-07-04
701,43857,Mid-roll,27.61,USD,2024-11-08
702,38575,Pre-roll,12.57,USD,2023-07-27
703,16471,Mid-roll,3.53,USD,2023-01-07
704,13380,Display,19.32,USD,2024-07-02
705,2473,Overlay,12.76,USD,2024-05-12
706,25977,Overlay,12.09,USD,2024-03-12
707,19631,Overlay,47.1,USD,2023-10-10
708,12280,Pre-roll,46.59,USD,2024-02-25
709,46942,Display,5.18,USD,2024-11-27
710,19403,Mid-roll,9.83,USD,2023-08-03
711,41061,Pre-roll,35.05,USD,2024-04-17
712,37602,Pre-roll,14.26,USD,2024-07-31
713,31727,Pre-roll,39.53,USD,2024-08-22
714,38303,Overlay,32.91,USD,2024-07-29
715,24207,Overlay,4.46,USD,2024-05-18
716,10488,Mid-roll,48.51,USD,2024-10-12
717,25835,Display,25.85,USD,2024-06-01
718,39443,Pre-roll,12.42,USD,2024-10-07
719,46922,Overlay,16.12,USD,2023-11-21
720,47912,Pre-roll,46.87,USD,2024-04-12
721,14407,Overlay,9.5,USD,2024-10-12
722,40024,Pre-roll,24.94,USD,2024-04-22
723,1713,Display,15.62,USD,2024-06-18
724,35218,Mid-roll,42.11,USD,2024-11-21
725,46761,Pre-roll,46.82,USD,2023-04-15
726,25974,Display,22.48,USD,2023-09-17
727,45905,Display,45.59,USD,2024-11-08
728,3682,Overlay,12.06,USD,2023-04-03
729,44468,Pre-roll,19.07,USD,2024-01-28
730,7931,Mid-roll,28.75,USD,2024-09-05
731,22502,Overlay,31.16,USD,2024-02-01
732,33820,Pre-roll,5.88,USD,2023-11-05
733,20207,Pre-roll,38.72,USD,2023-06-09
734,12382,Mid-roll,20.38,USD,2023-05-03
735,45306,Pre-roll,46.82,USD,2023-11-26
736,38260,Pre-roll,30.8,USD,2024-05-05
737,13626,Overlay,19.82,USD,2023-02-06
738,27947,Pre-roll,41.5,USD,2023-10-04
739,8156,Pre-roll,32.6,USD,2024-08-04
740,38232,Overlay,19.14,USD,2024-11-27
741,24394,Pre-roll,18.54,USD,2023-06-23
742,18117,Mid-roll,39.07,USD,2023-05-12
743,37385,Pre-roll,14.93,USD,2024-03-04
744,5716,Display,48.43,USD,2023-04-27
745,19315,Overlay,8.29,USD,2024-04-29
746,35758,Overlay,38.95,USD,2023-05-14
747,42104,Pre-roll,13.24,USD,2023-11-13
748,25489,Pre-roll,5.94,USD,2024-03-12
749,27543,Overlay,14.54,USD,2024-10-19
750,26378,Display,46.25,USD,2023-06-09
751,38889,Overlay,40.69,USD,2024-12-05
752,14907,Overlay,47.07,USD,2023-04-17
753,18638,Mid-roll,13.73,USD,2024-08-20
754,4294,Display,3.64,USD,2023-09-27
755,6353,Pre-roll,20.38,USD,2023-08-07
756,15141,Overlay,14.07,USD,2023-11-21
757,1798,Display,7.08,USD,2023-09-01
758,34971,Mid-roll,41.31,USD,2023-11-16
759,16683,Mid-roll,36.21,USD,2023-08-02
760,9800,Display,26.14,USD,2024-08-23
761,14348,Display,32.15,USD,2023-09-11
762,24624,Display,36.97,USD,2024-01-16
763,46366,Overlay,11.0,USD,2023-07-25
764,34961,Pre-roll,0.6,USD,2024-12-22
765,15147,Overlay,12.78,USD,2023-01-08
766,35007,Mid-roll,1.64,USD,2024-08-13
767,17892,Mid-roll,22.13,USD,2023-10-04
768,37470,Display,2.52,USD,2024-10-18
769,33266,Display,29.99,USD,2024-03-15
770,5924,Pre-roll,23.35,USD,2023-07-30
771,32314,Mid-roll,17.39,USD,2024-04-15
772,23896,Display,17.62,USD,2024-01-04
773,12193,Pre-roll,34.33,USD,2024-06-14
774,13459,Pre-roll,14.46,USD,2024-09-10
775,37672,Overlay,4.04,USD,2023-03-17
776,15502,Mid-roll,9.68,USD,2023-02-27
777,21483,Mid-roll,9.51,USD,2023-07-16
778,43835,Overlay,30.41,USD,2023-12-08
779,17337,Display,35.44,USD,2023-08-12
780,26785,Overlay,4.63,USD,2024-10-11
781,44280,Mid-roll,43.1,USD,2023-08-18
782,37003,Mid-roll,24.27,USD,2024-07-13
783,16407,Pre-roll,30.91,USD,2024-07-09
784,23612,Overlay,45.64,USD,2024-08-28
785,4053,Pre-roll,28.91,USD,2024-11-24
786,33386,Pre-roll,12.93,USD,2023-10-22
787,43594,Display,37.21,USD,2023-10-04
788,28209,Display,31.94,USD,2023-03-05
789,2193,Overlay,9.69,USD,2024-02-14
790,16821,Mid-roll,6.05,USD,2023-05-19
791,49891,Display,31.38,USD,2024-05-17
792,13629,Pre-roll,23.09,USD,2024-03-02
793,1932,Mid-roll,19.25,USD,2024-07-10
794,40235,Pre-roll,43.21,USD,2024-12-01
795,22516,Pre-roll,29.02,USD,2024-08-12
796,33151,Mid-roll,44.03,USD,2023-12-01
797,22235,Mid-roll,27.16,USD,2023-09-25
798,34321,Display,0.55,USD,2023-05-13
799,4704,Display,8.38,USD,2023-09-10
800,27354,Display,9.56,USD,2023-09-04
801,26185,Display,35.55,USD,2024-02-01
802,23052,Mid-roll,27.08,USD,2024-06-02
803,41750,Display,42.42,USD,2024-06-25
804,43630,Overlay,31.73,USD,2023-10-31
805,1785,Display,38.67,USD,2024-12-25
806,30568,Overlay,32.21,USD,2024-05-20
807,47519,Overlay,18.02,USD,2023-04-05
808,7821,Display,49.84,USD,2023-07-07
809,46762,Display,6.83,USD,2023-07-07
810,44495,Mid-roll,41.75,USD,2024-10-04
811,16852,Overlay,28.01,USD,2023-11-21
812,12879,Pre-roll,7.27,USD,2023-12-03
813,15645,Pre-roll,36.4,USD,2024-06-06
814,27174,Pre-roll,5.23,USD,2024-12-21
815,10433,Display,25.9,USD,2023-08-03
816,44138,Overlay,39.0,USD,2023-06-09
817,3309,Mid-roll,1.87,USD,2024-01-24
818,9011,Overlay,38.58,USD,2023-02-21
819,39292,Mid-roll,28.85,USD,2023-03-16
820,40949,Pre-roll,30.45,USD,2024-03-12
821,27018,Overlay,46.64,USD,2023-08-11
822,42846,Mid-roll,12.41,USD,2023-02-14
823,17418,Overlay,21.24,USD,2023-11-08
824,27380,Mid-roll,47.73,USD,2024-05-25
825,18798,Overlay,5.64,USD,2023-11-05
826,49046,Pre-roll,30.68,USD,2024-02-14
827,18796,Mid-roll,13.67,USD,2023-07-20
828,49481,Pre-roll,44.59,USD,2023-07-15
829,16841,Overlay,5.63,USD,2024-03-07
830,26721,Pre-roll,25.79,USD,2023-10-01
831,8466,Mid-roll,28.75,USD,2024-01-15
832,9691,Display,16.56,USD,2024-10-01
833,840,Mid-roll,33.98,USD,2024-07-31
834,13777,Pre-roll,31.58,USD,2023-10-29
835,287,Display,38.06,USD,2024-03-27
836,12818,Mid-roll,31.33,USD,2023-10-27
837,41570,Mid-roll,12.57,USD,2024-10-29
838,27428,Pre-roll,12.92,USD,2024-12-08
839,20942,Display,3.02,USD,2024-03-01
840,38279,Overlay,36.11,USD,2024-12-20
841,36990,Overlay,45.99,USD,2024-07-25
842,8352,Overlay,11.57,USD,2024-11-05
843,34610,Overlay,16.32,USD,2024-02-11
844,7208,Pre-roll,11.67,USD,2024-03-02
845,289,Pre-roll,27.0,USD,2023-11-25
846,49160,Display,27.38,USD,2023-07-26
847,32116,Mid-roll,21.03,USD,2023-05-22
848,24043,Mid-roll,3.36,USD,2023-07-08
849,13350,Mid-roll,40.34,USD,2023-06-22
850,7908,Display,13.38,USD,2024-11-23
851,42062,Pre-roll,10.39,USD,2024-08-27
852,23701,Pre-roll,31.78,USD,2023-04-02
853,8534,Mid-roll,46.58,USD,2023-08-21
854,29813,Overlay,48.46,USD,2024-05-17
855,48573,Display,6.11,USD,2024-06-17
856,29999,Mid-roll,5.15,USD,2024-04-16
857,45461,Mid-roll,25.23,USD,2023-12-28
858,44386,Mid-roll,20.19,USD,2024-10-04
859,23152,Overlay,13.17,USD,2023-08-19
860,6680,Display,26.4,USD,2023-05-08
861,15059,Pre-roll,12.9,USD,2024-11-04
862,37537,Pre-roll,33.11,USD,2024-11-01
863,17445,Mid-roll,28.09,USD,2024-05-15
864,48816,Display,34.27,USD,2023-09-08
865,23191,Overlay,15.93,USD,2023-09-20
866,10717,Pre-roll,6.98,USD,2024-06-30
867,13711,Mid-roll,20.97,USD,2024-03-18
868,5029,Display,40.29,USD,2024-05-16
869,47362,Display,5.63,USD,2024-03-10
870,42474,Display,46.65,USD,2023-04-26
871,28695,Display,26.68,USD,2023-07-18
872,32735,Overlay,48.3,USD,2024-09-16
873,28912,Mid-roll,35.59,USD,2023-09-28
874,32681,Mid-roll,36.27,USD,2023-02-01
875,30531,Pre-roll,15.12,USD,2024-04-01
876,4966,Pre-roll,13.93,USD,2024-11-19
877,36225,Overlay,24.85,USD,2024-10-18
878,41935,Mid-roll,40.33,USD,2024-08-22
879,30476,Mid-roll,0.61,USD,2023-11-05
880,18398,Overlay,26.98,USD,2024-11-09
881,31352,Overlay,4.02,USD,2023-06-29
882,3716,Pre-roll,17.94,USD,2024-10-16
883,20117,Pre-roll,38.28,USD,2024-12-27
884,25030,Display,2.62,USD,2023-09-25
885,42226,Pre-roll,4.72,USD,2023-01-10
886,30316,Display,49.57,USD,2023-08-21
887,46758,Mid-roll,34.07,USD,2024-01-18
888,34425,Pre-roll,43.0,USD,2023-03-17
889,24423,Display,19.44,USD,2023-03-08
890,46160,Pre-roll,17.12,USD,2024-03-13
891,48,Display,41.33,USD,2023-10-07
892,36613,Overlay,9.21,USD,2023-01-27
893,6967,Overlay,10.43,USD,2023-02-20
894,11269,Display,42.51,USD,2024-10-04
895,23631,Pre-roll,43.64,USD,2024-10-14
896,21814,Pre-roll,17.78,USD,2024-07-16
897,25020,Display,49.03,USD,2024-02-29
898,238,Display,0.77,USD,2024-05-23
899,19740,Display,22.03,USD,2024-03-29
900,42216,Overlay,31.45,USD,2024-03-16
901,45546,Mid-roll,11.82,USD,2024-06-22
902,8954,Mid-roll,10.11,USD,2024-01-19
903,30454,Display,5.39,USD,2024-07-12
904,40099,Mid-roll,23.43,USD,2024-09-01
905,26671,Pre-roll,29.8,USD,2024-06-22
906,22149,Display,1.51,USD,2024-05-22
907,8086,Overlay,41.37,USD,2024-08-02
908,1801,Display,13.49,USD,2024-02-23
909,7280,Overlay,42.39,USD,2023-03-23
910,27248,Overlay,43.87,USD,2024-10-20
911,46106,Mid-roll,13.4,USD,2023-09-06
912,49100,Mid-roll,44.79,USD,2023-05-31
913,42195,Mid-roll,13.89,USD,2024-09-01
914,36459,Overlay,19.1,USD,2023-07-07
915,21850,Overlay,11.26,USD,2023-05-17
916,26329,Pre-roll,10.8,USD,2024-02-27
917,26317,Display,46.35,USD,2023-02-12
918,37173,Pre-roll,9.13,USD,2023-04-05
919,35716,Overlay,44.96,USD,2023-12-23
920,28836,Mid-roll,22.05,USD,2023-03-08
921,32040,Pre-roll,6.87,USD,2024-04-19
922,39773,Mid-roll,30.63,USD,2024-01-14
923,35099,Mid-roll,24.04,USD,2023-08-05
924,45900,Pre-roll,40.87,USD,2024-08-07
925,42280,Pre-roll,44.29,USD,2023-10-20
926,16121,Overlay,9.68,USD,2024-02-01
927,22284,Mid-roll,47.34,USD,2024-01-17
928,16058,Pre-roll,7.9,USD,2024-11-13
929,28324,Overlay,6.61,USD,2024-11-22
930,34324,Display,15.31,USD,2023-02-20
931,5978,Pre-roll,48.03,USD,2024-01-26
932,13588,Mid-roll,36.33,USD,2023-12-21
933,32210,Display,17.88,USD,2024-05-08
934,15194,Display,49.62,USD,2023-09-07
935,21620,Mid-roll,49.28,USD,2023-04-25
936,8321,Display,15.34,USD,2023-07-26
937,6473,Pre-roll,20.04,USD,2024-10-02
938,35178,Pre-roll,5.98,USD,2023-01-16
939,7011,Overlay,34.36,USD,2023-04-26
940,38078,Mid-roll,16.22,USD,2023-07-30
941,21233,Mid-roll,49.69,USD,2024-12-21
942,19050,Mid-roll,45.19,USD,2024-07-29
943,41211,Mid-roll,4.68,USD,2024-10-13
944,42303,Pre-roll,4.25,USD,2023-02-05
945,10367,Display,21.29,USD,2024-05-02
946,48915,Pre-roll,44.54,USD,2024-09-11
947,23454,Overlay,12.02,USD,2023-01-21
948,2573,Pre-roll,4.51,USD,2024-11-02
949,21682,Mid-roll,46.03,USD,2023-10-08
950,33817,Display,1.24,USD,2024-09-20
951,13157,Display,27.26,USD,2024-06-25
952,18793,Overlay,9.43,USD,2024-09-08
953,45925,Mid-roll,39.43,USD,2023-03-04
954,29126,Pre-roll,29.8,USD,2023-03-06
955,45307,Pre-roll,7.76,USD,2024-11-08
956,11376,Display,32.24,USD,2023-05-21
957,4764,Overlay,8.67,USD,2024-11-29
958,24246,Mid-roll,41.88,USD,2023-11-16
959,44562,Pre-roll,46.84,USD,2024-01-19
960,32970,Mid-roll,34.62,USD,2024-10-27
961,39480,Pre-roll,28.41,USD,2024-05-26
962,31492,Display,30.49,USD,2023-11-11
963,29140,Overlay,16.95,USD,2023-08-30
964,21228,Overlay,26.38,USD,2024-08-30
965,37886,Display,32.82,USD,2023-12-10
966,11775,Overlay,1.26,USD,2024-07-17
967,39443,Display,49.04,USD,2023-12-11
968,19205,Mid-roll,5.58,USD,2024-11-15
969,32350,Pre-roll,17.17,USD,2023-02-25
970,6195,Display,11.65,USD,2023-02-08
971,46682,Overlay,8.01,USD,2024-04-29
972,9910,Overlay,0.73,USD,2023-05-27
973,660,Pre-roll,0.77,USD,2023-07-10
974,1959,Display,47.93,USD,2023-04-13
975,30040,Pre-roll,30.59,USD,2024-05-28
976,23967,Pre-roll,44.12,USD,2023-12-14
977,29875,Mid-roll,38.01,USD,2024-11-05
978,5382,Overlay,17.05,USD,2024-06-26
979,44547,Pre-roll,30.42,USD,2023-08-02
980,25080,Overlay,27.67,USD,2024-01-29
981,21601,Mid-roll,11.24,USD,2024-06-04
982,34403,Pre-roll,30.14,USD,2023-09-20
983,5738,Mid-roll,42.58,USD,2024-08-16
984,35114,Pre-roll,25.56,USD,2023-01-30
985,33211,Mid-roll,20.5,USD,2023-01-28
986,17546,Mid-roll,31.06,USD,2023-02-17
987,45916,Display,6.12,USD,2023-05-19
988,42686,Mid-roll,49.88,USD,2023-10-27
989,3158,Display,40.81,USD,2023-06-21
990,3327,Pre-roll,34.93,USD,2023-02-26
991,26349,Mid-roll,2.08,USD,2024-01-20
992,12754,Overlay,31.08,USD,2023-11-28
993,9554,Display,35.57,USD,2024-01-10
994,26553,Mid-roll,22.68,USD,2024-01-18
995,38340,Mid-roll,2.35,USD,2023-03-19
996,7749,Mid-roll,9.04,USD,2023-09-18
997,4844,Mid-roll,36.76,USD,2023-01-31
998,39009,Mid-roll,38.46,USD,2024-02-08
999,37841,Pre-roll,15.79,USD,2024-02-05
1000,40135,Mid-roll,41.19,USD,2023-08-11
1001,18875,Pre-roll,38.34,USD,2023-03-10
1002,43220,Mid-roll,10.0,USD,2024-12-28
1003,45946,Display,26.54,USD,2024-01-03
1004,36992,Display,27.87,USD,2024-06-17
1005,2449,Pre-roll,5.05,USD,2024-11-09
1006,28368,Mid-roll,44.56,USD,2023-07-05
1007,30558,Display,22.82,USD,2023-03-23
1008,34903,Mid-roll,44.05,USD,2024-04-02
1009,3097,Mid-roll,1.74,USD,2023-12-08
1010,32431,Display,8.2,USD,2023-09-19
1011,35600,Overlay,41.39,USD,2023-07-08
1012,14510,Pre-roll,37.35,USD,2023-12-07
1013,18572,Pre-roll,41.08,USD,2024-06-26
1014,25184,Display,6.4,USD,2023-11-13
1015,48125,Overlay,46.67,USD,2024-12-11
1016,16656,Pre-roll,43.99,USD,2024-02-02
1017,19423,Display,11.75,USD,2024-03-19
1018,31958,Display,17.38,USD,2024-04-28
1019,15640,Overlay,24.98,USD,2024-08-13
1020,6055,Pre-roll,21.41,USD,2024-03-08
1021,43979,Overlay,0.28,USD,2024-12-19
1022,11510,Overlay,19.75,USD,2023-12-31
1023,7953,Display,43.49,USD,2023-09-20
1024,12418,Display,43.21,USD,2023-01-26
1025,45556,Overlay,18.17,USD,2023-01-02
1026,47921,Display,18.05,USD,2023-10-09
1027,2016,Display,43.39,USD,2023-04-07
1028,32200,Mid-roll,35.73,USD,2024-09-21
1029,40591,Display,5.22,USD,2023-12-06
1030,2590,Pre-roll,49.38,USD,2023-10-16
1031,26351,Pre-roll,23.92,USD,2024-07-10
1032,36777,Display,19.98,USD,2023-10-23
1033,13855,Pre-roll,47.64,USD,2024-12-06
1034,37324,Mid-roll,7.5,USD,2023-01-04
1035,40672,Pre-roll,12.69,USD,2023-02-20
1036,13462,Mid-roll,19.58,USD,2023-08-20
1037,15139,Display,40.68,USD,2023-06-21
1038,35953,Pre-roll,21.58,USD,2024-11-27
1039,35972,Display,11.49,USD,2024-09-14
1040,17077,Overlay,35.42,USD,2024-10-26
1041,1974,Pre-roll,3.69,USD,2024-12-12
1042,20585,Display,3.85,USD,2023-11-30
1043,7310,Pre-roll,49.28,USD,2023-06-03
1044,34137,Pre-roll,4.98,USD,2023-08-16
1045,5421,Overlay,40.24,USD,2023-07-21
1046,20541,Pre-roll,30.97,USD,2023-04-01
1047,38063,Overlay,13.32,USD,2023-05-09
1048,37542,Pre-roll,26.21,USD,2024-09-12
1049,39322,Overlay,22.4,USD,2024-04-04
1050,47862,Display,15.9,USD,2023-12-30
1051,25783,Overlay,5.18,USD,2023-05-23
1052,21920,Pre-roll,15.42,USD,2023-02-22
1053,39344,Mid-roll,23.75,USD,2023-10-22
1054,44013,Display,24.47,USD,2023-02-20
1055,22593,Display,29.37,USD,2023-04-04
1056,23078,Display,25.26,USD,2024-10-18
1057,10290,Mid-roll,26.78,USD,2023-01-04
1058,11583,Pre-roll,24.0,USD,2024-02-15
1059,41882,Mid-roll,17.26,USD,2024-05-04
1060,40399,Mid-roll,37.74,USD,2024-01-17
1061,32367,Display,5.72,USD,2024-04-27
1062,26470,Pre-roll,39.88,USD,2023-05-27
1063,14007,Display,31.46,USD,2024-07-10
1064,6716,Mid-roll,49.13,USD,2024-01-26
1065,49801,Pre-roll,0.56,USD,2023-06-06
1066,47800,Display,8.56,USD,2023-07-28
1067,47689,Overlay,25.71,USD,2023-06-18
1068,22724,Display,38.59,USD,2023-01-16
1069,33436,Mid-roll,33.51,USD,2023-04-04
1070,40906,Mid-roll,33.96,USD,2024-10-07
1071,4212,Mid-roll,7.16,USD,2023-08-17
1072,42484,Pre-roll,9.37,USD,2023-08-22
1073,27462,Display,17.17,USD,2024-09-13
1074,48258,Mid-roll,28.07,USD,2024-01-21
1075,6344,Mid-roll,40.14,USD,2024-11-15
1076,1426,Display,12.42,USD,2023-08-03
1077,31890,Overlay,16.17,USD,2024-12-24
1078,4480,Display,40.81,USD,2023-09-22
1079,3112,Pre-roll,2.39,USD,2023-03-27
1080,31869,Mid-roll,30.62,USD,2024-05-21
1081,37230,Overlay,49.66,USD,2023-12-05
1082,4332,Pre-roll,47.11,USD,2023-11-14
1083,3092,Mid-roll,46.16,USD,2023-12-07
1084,27074,Display,32.84,USD,2023-08-12
1085,3352,Display,25.19,USD,2024-01-19
1086,13465,Overlay,40.61,USD,2023-09-04
1087,30096,Mid-roll,0.44,USD,2024-04-24
1088,27925,Overlay,37.92,USD,2023-10-04
1089,33001,Pre-roll,13.35,USD,2024-08-01
1090,24619,Mid-roll,3.14,USD,2023-11-14
1091,39178,Display,28.92,USD,2024-05-12
1092,6214,Overlay,6.51,USD,2024-12-27
1093,32630,Overlay,2.51,USD,2023-12-06
1094,5654,Display,5.09,USD,2024-05-31
1095,7548,Mid-roll,6.56,USD,2023-03-12
1096,21322,Pre-roll,5.87,USD,2023-11-24
1097,28540,Overlay,20.83,USD,2024-09-28
1098,45394,Overlay,1.01,USD,2024-03-01
1099,19848,Pre-roll,49.53,USD,2023-08-13
1100,14011,Display,40.23,USD,2023-12-08
1101,13751,Pre-roll,28.84,USD,2023-08-03
1102,29247,Overlay,19.04,USD,2024-07-30
1103,20316,Pre-roll,21.75,USD,2023-08-22
1104,33788,Mid-roll,14.61,USD,2023-04-21
1105,19005,Mid-roll,49.9,USD,2023-03-22
1106,27905,Mid-roll,41.29,USD,2023-09-01
1107,7120,Display,5.57,USD,2023-04-11
1108,17457,Overlay,11.16,USD,2023-09-03
1109,1977,Pre-roll,7.61,USD,2024-09-27
1110,39691,Mid-roll,35.07,USD,2023-08-27
1111,15692,Mid-roll,34.79,USD,2023-06-30
1112,23664,Mid-roll,3.07,USD,2023-03-27
1113,1394,Overlay,10.05,USD,2024-09-29
1114,4244,Pre-roll,43.7,USD,2023-05-11
1115,28328,Display,45.64,USD,2023-02-10
1116,38877,Pre-roll,36.11,USD,2023-05-12
1117,39576,Overlay,47.49,USD,2024-06-29
1118,23185,Display,29.28,USD,2024-08-25
1119,29952,Overlay,28.96,USD,2024-09-22
1120,7132,Mid-roll,31.85,USD,2023-08-01
1121,44698,Pre-roll,45.31,USD,2024-01-26
1122,27943,Overlay,18.13,USD,2024-09-22
1123,2868,Mid-roll,1.47,USD,2023-01-13
1124,17403,Display,10.19,USD,2023-09-09
1125,7326,Mid-roll,26.52,USD,2023-10-20
1126,18939,Mid-roll,44.63,USD,2023-05-07
1127,44013,Overlay,49.9,USD,2023-02-23
1128,20804,Overlay,17.88,USD,2024-02-11
1129,35419,Overlay,16.99,USD,2024-04-12
1130,43025,Pre-roll,47.38,USD,2023-02-18
1131,2282,Overlay,44.37,USD,2024-05-04
1132,32508,Overlay,19.24,USD,2023-10-01
1133,120,Overlay,46.22,USD,2023-12-31
1134,19104,Mid-roll,44.81,USD,2024-07-15
